metal,ligand,base,solvent,leaving_group,substrate_type,temperature,time,catalyst_loading,steric_hindrance,electronic_effect,yield,success
Fe,XPhos,NaOH,Dioxane,OTf,heteroaryl,91.86722748965946,3.8868550187583533,9.41383605711229,0.08042820856413802,-0.6817807869934891,14.185407964190272,0
Fe,JohnPhos,K2CO3,Dioxane,I,vinyl,83.1533885894092,21.10533116801265,6.946024092821863,0.274491372898911,0.88286536214945,80.31946398960511,1
Ru,tBu3P,NaOH,Dioxane,Br,aryl,98.12285062733253,3.953584639819906,6.583921340812889,0.7671548726305102,-0.4268911845818062,21.429287015725905,0
Ni,dppf,KOH,DMF,I,heteroaryl,90.01174927451237,11.560139427942675,5.783915790112157,0.039507890120725864,-0.5923351049238537,69.18005752135288,1
Ni,cataCXium,NaOtBu,THF,OTf,vinyl,118.83813846955465,23.37406033665839,7.180988936427693,0.41271242554860166,-0.7559781161593166,51.671615985078965,1
Cu,cataCXium,K3PO4,Dioxane,I,heteroaryl,86.48125068407289,12.928576121132329,1.195216768118174,0.03829459672855928,-0.8720794325589467,31.087442819326146,0
Ni,SPhos,NaOtBu,THF,I,heteroaryl,117.08956510207642,6.328407620975955,0.7605764684865941,0.5175861340429629,-0.36349643887631133,13.541275914177266,0
Ni,JohnPhos,NaOH,THF,Br,vinyl,88.07601888524813,4.258192280931599,9.437724500805258,0.2858292191270888,0.19201952469755046,23.176568625434932,0
Ru,PPh3,K3PO4,Toluene,Cl,aryl,100.44299115992823,7.933593176674624,8.886376336000868,0.75986844385494,-0.29145207209153035,21.745067095627395,0
Pd,XPhos,Et3N,Toluene,Cl,heteroaryl,110.37617731721635,2.666252242501808,1.7525920667825337,0.49947237031377956,-0.5424871310232957,25.21415528599949,0
Pd,tBu3P,Cs2CO3,Toluene,OTf,heteroaryl,92.53396954260876,6.663331705766462,3.5148050387884457,0.46875440333664353,-0.5569426630471572,42.12890831913185,0
Pd,XPhos,K2CO3,THF,I,heteroaryl,74.80224324965398,8.83243067028022,4.35510457036356,0.2245467696437191,-0.33591985867540197,53.424851948412666,1
Pd,SPhos,KOH,THF,I,heteroaryl,119.6633113471974,18.310967213443085,5.622676016208526,0.7726594651452497,-0.695968484611682,48.85574150666461,0
Ru,tBu3P,NaOH,Toluene,OTf,heteroaryl,79.06736670641631,10.619085762639076,0.6139684510954186,0.9691406601612803,0.06466222271739652,8.86993401434025,0
Pd,P(o-tol)3,Cs2CO3,THF,Cl,aryl,127.94684583375233,12.864561711220928,6.74585652795193,0.015342191489879697,-0.39708958700270336,49.1997726582213,0
Fe,cataCXium,NaOH,DMF,Br,vinyl,123.01117949792999,12.696851290566228,5.881817109783869,0.3821528471975456,0.24008007344576843,43.27155630100147,0
Pd,dppf,KOH,DMF,Br,heteroaryl,110.2079213589662,8.623633107252742,1.8984560958884549,0.00747118554361903,0.14502880846413246,46.78703906307221,0
Cu,cataCXium,NaOH,DMF,Cl,vinyl,67.81555646766618,3.9475333514072215,7.886695204678526,0.6503341285359268,-0.6761712105868765,17.47730126625867,0
Ni,BINAP,Cs2CO3,THF,I,heteroaryl,65.48546108561754,6.562647085454679,4.382662266484011,0.515316580059943,-0.2940978754571184,35.534406676947356,0
Pd,XantPhos,Cs2CO3,DMF,OTf,aryl,95.78449284496594,17.512404002808054,4.5943001315447285,0.8765001370386457,-0.23573445400132265,74.29127307874107,1
Ni,P(o-tol)3,Cs2CO3,DMF,I,vinyl,121.9685821217894,15.620133633463725,0.7061608688969354,0.8703935440525943,0.679568985390234,12.788419576933803,0
Pd,BINAP,K2CO3,Dioxane,Br,aryl,88.78175848403896,23.457934257722094,2.1413734220921867,0.20609582323505438,0.35269676304130004,100.0,1
Fe,JohnPhos,NaOH,Toluene,Br,vinyl,112.6353572397832,2.1899916026542865,6.692579358594919,0.630736879367103,0.035309363779754355,5.050824681660773,0
Fe,RuPhos,DBU,Toluene,I,heteroaryl,81.7066622197329,11.672254176709648,2.533545186026026,0.6075712462054865,0.7684184050237914,68.1351437090913,1
Ni,SPhos,NaOH,THF,I,heteroaryl,77.18242806136087,10.058025339852177,1.50487267022472,0.9876802783068334,-0.8282446991537284,42.745197349516715,0
Ni,PCy3,KOH,THF,OTf,vinyl,113.8017303271942,16.872749612957193,6.567308733016949,0.8450172509668401,-0.9716594207427487,46.60132824567541,0
Ru,PPh3,DBU,Toluene,I,heteroaryl,62.81608432182641,20.396196075940143,9.717908839633653,0.08350191194313139,-0.5066041385513047,32.805385337637844,0
Fe,dppf,Cs2CO3,Toluene,Br,vinyl,129.18258329412254,4.275130940927876,8.187216713663148,0.6413894160112753,0.16129213644239027,20.767992220610786,0
Pd,SPhos,KOH,DMF,Cl,vinyl,72.36237726531157,5.0539246485040685,6.668284735454918,0.9093101358098351,-0.7709270900800298,25.149016880121785,0
Cu,P(o-tol)3,K2CO3,Toluene,Br,aryl,123.65141395001918,15.833474670937536,7.039259474142157,0.05543646461202256,-0.8540456262278342,58.12887959913536,1
Cu,P(o-tol)3,Et3N,Dioxane,OTf,vinyl,73.09952978658289,4.2117157111108865,5.783022892763208,0.358090127794477,-0.11010843566370743,18.329418120860616,0
Pd,PCy3,KOH,DMF,I,vinyl,73.40869616150616,20.924157522251036,1.9475375649491053,0.4388712190028592,-0.8926994364924918,65.77150007489354,1
Fe,dppf,K3PO4,Toluene,Br,vinyl,99.4648443547789,23.182481906901312,0.8156154912123116,0.9227136094915631,-0.040871084136830715,35.15436633147975,0
Fe,PPh3,K2CO3,Dioxane,I,aryl,68.24605542330353,4.144034388749077,3.5725387748005897,0.6353285065969595,0.4214927475573913,32.94168430388194,0
Ni,BINAP,Cs2CO3,THF,I,vinyl,123.38003096075974,23.20878002609551,3.350482942796171,0.5296741187008395,0.26364161472966585,83.36400968890726,1
Fe,cataCXium,DBU,DMF,Br,vinyl,123.29188302125182,13.458147765756515,6.940499310732831,0.5319223265759792,-0.1303889361910755,32.42994978813876,0
Ru,cataCXium,Et3N,DMF,I,heteroaryl,109.4824132417221,11.548418081207515,3.3698078532535156,0.6211109785431873,0.8788289244883072,77.06164610390292,1
Cu,XPhos,NaOtBu,DMF,I,vinyl,111.3263378530661,2.5038112762862506,1.353696610616346,0.09448544040707918,-0.5361323894733305,25.61179633079001,0
Ni,XantPhos,Et3N,Dioxane,I,heteroaryl,84.43146969584433,23.147599412880925,1.4627787457960149,0.1730996579053048,0.44824414029141657,62.15473487948376,1
Ru,tBu3P,DBU,Dioxane,Br,aryl,107.79804193078193,15.367227205942633,8.684582777325245,0.4301039006098827,-0.89625913857868,48.308504342040536,0
Ni,P(o-tol)3,DBU,DMF,Cl,vinyl,113.60872215236829,9.112092294299561,2.7712967003649824,0.6485580144670411,-0.9071894220780008,44.920697269103684,0
Pd,dppf,NaOtBu,THF,Br,heteroaryl,84.30160734283542,4.388210288632559,3.9279801847730678,0.7979927719914027,-0.17231159640520954,28.335794316766098,0
Ni,JohnPhos,NaOH,THF,I,vinyl,84.5236063147693,21.309132688534888,7.223827814633068,0.7562627109876129,0.3640069683353253,58.595124433535354,1
Pd,XantPhos,K2CO3,DMF,I,heteroaryl,76.5354088782018,19.68787220516451,4.38926609922454,0.683766967864483,-0.668794000373532,62.489693244203956,1
Cu,RuPhos,DBU,Toluene,Br,vinyl,106.75785570221015,21.295640796533615,2.0702455293101414,0.8932691154176983,-0.21992470414541976,65.23941679889901,1
Ni,SPhos,NaOH,Toluene,Br,aryl,81.87770431002302,23.315999927610417,8.10852774783097,0.38118718517226136,-0.6665528138819079,52.67911536505117,1
Fe,RuPhos,Cs2CO3,Dioxane,OTf,heteroaryl,84.26173604845924,8.701900090517146,6.612635862423837,0.5935071402587,0.8378734029873729,53.397946189038365,1
Ni,tBu3P,Cs2CO3,Toluene,I,vinyl,101.49114419332531,20.6930663845349,8.488955194929634,0.9191948589495362,-0.8647959374417908,41.83878149364236,0
Pd,cataCXium,NaOH,THF,Cl,vinyl,60.82310194069576,19.729610878341017,9.595739367539494,0.28926652416899856,-0.776028884694935,42.60670417197119,0
Pd,tBu3P,Et3N,THF,Br,heteroaryl,125.1167794259658,12.110153836392419,6.884905292137842,0.7047987948098439,0.6742276851213147,38.876123392596725,0
Cu,dppf,Et3N,THF,Cl,vinyl,127.70901356409236,21.597431782207565,6.837003531065424,0.8567235716710221,-0.8295911382171275,42.79220134960215,0
Pd,P(o-tol)3,Cs2CO3,Toluene,Cl,aryl,121.98931366135668,15.9211668198195,6.809312016581384,0.10382160525620188,0.3297209818267597,60.72214454038887,1
Fe,XantPhos,Et3N,DMF,I,aryl,84.99727405828435,23.182482650191684,5.615223523643964,0.015905676308233363,-0.05266197463259825,87.55737085700811,1
Ru,SPhos,KOH,DMF,I,aryl,116.91079150728758,13.801619218713421,1.5835735879868928,0.16001087525882862,0.6442077037416893,78.32588682944652,1
Ni,BINAP,K3PO4,Dioxane,Br,heteroaryl,104.91914846440233,8.750139417851589,9.392251150546612,0.21106623544988368,0.69955913885526,38.61702965499046,0
Pd,dppf,DBU,THF,Cl,heteroaryl,85.6426233480299,19.353339095184733,9.174062531894597,0.7533167881431553,0.4504987190878622,42.82605788456433,0
Ru,BINAP,DBU,DMF,Br,vinyl,94.10828889891424,17.295146834691415,7.711244924184167,0.8880839411941426,-0.43481571141028286,40.00106671940777,0
Fe,RuPhos,DBU,Dioxane,I,heteroaryl,119.20984456508546,15.138936860500241,5.031081218697323,0.3113380560956618,-0.9932782896361414,51.55853119451854,1
Cu,cataCXium,DBU,Dioxane,Br,heteroaryl,83.43770369958382,4.978988264960948,8.096552709640605,0.46192441211732194,0.4505457829559052,26.242953302226326,0
Ni,BINAP,NaOH,Toluene,OTf,vinyl,67.96866587218187,6.217548961158229,7.0216366484334305,0.046997072512187876,-0.9242687757858992,19.077907573136535,0
Pd,cataCXium,Cs2CO3,DMF,I,vinyl,84.51290682339838,10.79034779103767,7.931754572121153,0.18709081572960273,-0.9798562891108851,53.41654104315904,1
Cu,tBu3P,K3PO4,DMF,I,aryl,95.49147653699188,10.986742700758109,9.343562156031963,0.08953509712283869,0.23114040155569815,34.41578829772577,0
Ni,XPhos,NaOH,Toluene,OTf,aryl,88.85750865175969,14.575851138622411,0.8142965159056499,0.7916245172784302,-0.4262349089225468,24.731137038162604,0
Fe,SPhos,NaOtBu,Toluene,Br,aryl,88.74092594266538,5.27324763765861,9.1507907216076,0.7935422756669933,0.02254841331139512,19.230794244408354,0
Ru,tBu3P,DBU,Toluene,Br,heteroaryl,61.27334429790088,22.25258384912587,5.252824156638955,0.2267478263411722,-0.9942869943656352,44.91649994407758,0
Ru,XPhos,NaOH,DMF,Cl,aryl,66.16168204331588,13.111135856558306,5.862614494737372,0.45259002553955074,-0.08392889134043724,48.47182805847392,0
Fe,P(o-tol)3,K2CO3,THF,I,vinyl,108.53069075538221,13.629165067673252,4.583623673543818,0.7983389952728493,-0.34841068047838974,60.677563612029,1
Cu,RuPhos,K3PO4,Toluene,Br,heteroaryl,116.16657405078175,21.45847107636418,7.701268539306477,0.8444898901272938,-0.30869080207655086,54.19591610567133,1
Ni,XPhos,Et3N,DMF,Cl,aryl,120.62010711811602,9.115044913402055,1.9595332874972216,0.63949267500548,-0.9147563805340662,40.87459017013145,0
Cu,PCy3,K2CO3,Toluene,Cl,aryl,105.67368385872041,4.632135539859225,3.8635598226086163,0.3494939098564096,-0.6979923610508509,24.45281313957647,0
Fe,PPh3,K3PO4,Toluene,I,vinyl,84.06098114373316,5.360556339475625,4.625512622925319,0.0803251242232298,-0.14576783060364074,48.93894537826333,0
Pd,SPhos,K2CO3,Toluene,Cl,heteroaryl,129.47500642329376,20.226086778672958,6.873650775822397,0.9666067718544533,0.2249405629124186,38.58467929053738,0
Cu,PPh3,K2CO3,THF,I,vinyl,80.11847119931164,12.949283171020198,2.028752564405913,0.24701363995576076,0.42347261679754933,52.49555752214442,1
Ru,tBu3P,K3PO4,Toluene,I,aryl,100.2517567843048,9.080274906463178,5.041292369860678,0.9038013280480026,-0.8628454363057514,48.48575548820806,0
Cu,dppf,K2CO3,Dioxane,Br,heteroaryl,95.69183198763045,16.909433361771107,2.7527649863231614,0.32364416810994556,-0.41580930100272195,67.16008308589363,1
Cu,XPhos,KOH,THF,Cl,vinyl,63.59485110313747,14.089606669837831,1.107182769654031,0.17587659078798734,-0.7739493958928756,21.19969787011957,0
Ni,XantPhos,KOH,DMF,OTf,aryl,60.86263984916845,21.86916666673057,1.4913409156541326,0.3573292594220707,0.6850364286505257,44.83055409085764,0
Ru,PPh3,DBU,THF,Br,aryl,80.98115953754589,8.135845115880075,9.745828765144333,0.7282335237631167,0.17059577588096642,25.02262654376611,0
Ni,P(o-tol)3,K2CO3,THF,OTf,vinyl,98.32736379565245,22.499750581054514,3.026940228013157,0.059437597580453305,0.08773126660541908,100.0,1
Pd,RuPhos,Et3N,Dioxane,OTf,heteroaryl,64.87979969078879,14.529442154901123,2.972060662772059,0.001912011656956758,0.9756982749699419,82.70816268004404,1
Cu,cataCXium,Et3N,DMF,I,vinyl,85.70905603360572,10.984512201889478,2.929199360582291,0.44808507590258095,0.9730004056228201,53.12753569098346,1
Cu,cataCXium,Cs2CO3,DMF,OTf,heteroaryl,60.922125310203704,22.465394816129816,9.031036957902732,0.06735621644022483,0.20969345461933142,39.33355497338757,0
Fe,SPhos,K3PO4,THF,Br,vinyl,76.1588429273071,13.319086215873366,6.991657275821206,0.08552109279298781,0.7402344096145435,81.61501328500788,1
Ni,PPh3,K3PO4,Toluene,OTf,heteroaryl,118.20488457687625,19.423187061600046,1.7620988643803073,0.3353056350834067,0.7695924060883454,52.715501870945744,1
Fe,SPhos,K2CO3,Toluene,OTf,vinyl,102.59790073105088,7.814081996995612,5.851472593076196,0.7085617642859817,0.16977081465339672,41.5982792167117,0
Ni,JohnPhos,Cs2CO3,DMF,Cl,vinyl,127.16462395418934,10.429111261012233,8.438844163812668,0.052335218939744244,-0.0378536946235668,32.47387419786991,0
Fe,dppf,K3PO4,Toluene,I,aryl,85.28903405619539,11.560839969098659,2.5992102732135884,0.42531486805114715,-0.5373998538440061,63.560519856942406,1
Fe,dppf,NaOH,Dioxane,Cl,heteroaryl,75.41907970154026,7.7868123181873035,7.843511267583834,0.7929333636308883,-0.01383070389237262,34.688965844398595,0
Pd,SPhos,NaOtBu,Toluene,I,heteroaryl,82.11800095350318,6.917822493291514,9.71154978051242,0.8025765987457657,0.26124178289066324,22.3113056638986,0
Ru,XantPhos,DBU,THF,I,heteroaryl,129.26401648328175,5.300430019686735,1.8484763148964254,0.46783441117535374,0.2853228168007542,36.56899286283032,0
Fe,tBu3P,Cs2CO3,Dioxane,Cl,vinyl,125.05451247285671,6.8465690199793166,9.345438808106328,0.7366212893800614,-0.9621985453371651,13.776426690179749,0
Cu,SPhos,Et3N,Toluene,Cl,heteroaryl,93.52159752375658,2.929414410931892,3.4182715753651314,0.8038373434625111,0.8881047042158607,8.953211521574861,0
Ru,BINAP,K3PO4,DMF,Cl,aryl,76.06889183947831,20.226568768841314,2.8596982246591844,0.054734979043538634,0.1292210169280219,61.43295940816319,1
Fe,PCy3,KOH,THF,I,heteroaryl,119.24576374203012,8.8833384652082,5.470460106202007,0.00847972102550787,0.3748727995535863,49.62071784295825,0
Ru,XantPhos,Et3N,Toluene,Br,aryl,89.73835246274949,11.353289297536374,2.483658519324268,0.9472045897481792,-0.992985696378611,32.51504354874876,0
Cu,tBu3P,K2CO3,Toluene,Br,aryl,93.05343904124882,23.754701793181997,6.615133251350919,0.1273767238186675,-0.0847155222871363,68.71430211420514,1
Fe,PCy3,K3PO4,THF,Cl,vinyl,83.73670972677596,8.716398256294402,0.863950217950338,0.43206513990486295,-0.7882993262600431,20.63179931129212,0
Cu,P(o-tol)3,Cs2CO3,Dioxane,OTf,heteroaryl,86.10671390787351,6.07957735380509,8.729661010870645,0.9036897823598862,0.03735603438972546,17.91669405801899,0
Pd,dppf,NaOH,THF,OTf,vinyl,103.5859433113864,9.059914333345677,6.658935531063797,0.5079761232441369,-0.3339748504579876,48.71677416902446,0
Ni,PPh3,NaOtBu,DMF,I,aryl,127.77656801787487,3.454295961541226,8.388694227292238,0.4914492311026215,-0.9892952582716228,12.095540643053067,0
Pd,tBu3P,NaOtBu,THF,Br,aryl,110.61593639313585,20.26802083450808,6.246412573746232,0.011121293187663195,-0.21507043417435967,68.09357363314336,1
Cu,cataCXium,K3PO4,THF,OTf,aryl,61.64020842223205,5.040406453656215,8.64555775384035,0.7558541948522594,0.5977858097158668,13.524962669707808,0
Pd,PCy3,Et3N,THF,Br,heteroaryl,77.57483935155517,13.051156708406586,3.9080232931522563,0.13166896827996322,-0.4244995307886972,63.749302162027035,1
Ni,RuPhos,DBU,Dioxane,OTf,heteroaryl,80.83591670065404,16.4063389383115,2.511643629370857,0.9075656307381148,0.7086873021339357,57.001004348355636,1
Cu,cataCXium,K3PO4,THF,I,aryl,61.47978187341642,18.845897278031096,2.3706913332638115,0.8666112572855703,-0.955480345160278,46.31963468491042,0
Ni,JohnPhos,NaOH,Dioxane,Br,vinyl,72.67083391890486,15.492234155778291,6.752783268395073,0.025900228210276266,0.08073472423007644,49.31778967525901,0
Fe,dppf,DBU,THF,Cl,vinyl,97.19432084099161,2.726777419079346,9.856573143662843,0.8249467078711895,0.2688018894933526,4.881830300650494,0
Ru,dppf,Cs2CO3,DMF,Cl,heteroaryl,103.59526132522214,15.160234600650993,8.467188283653329,0.28137706071264235,0.15572704898198508,48.09847646182312,0
Fe,dppf,KOH,DMF,Br,heteroaryl,126.00874640646849,9.301433061858454,3.980196202913667,0.08354967719085471,0.28298555914942347,56.90827193429567,1
Ni,tBu3P,DBU,THF,Br,aryl,80.44219879956086,5.035555958425706,0.715408599550299,0.2976803436778248,-0.5676945797287953,14.150989625403238,0
Ru,JohnPhos,NaOtBu,Toluene,Br,vinyl,92.34675276526073,7.235790569328465,1.3679258055920869,0.11304303368610724,-0.3616910802061448,37.78224016808163,0
Fe,BINAP,Cs2CO3,Dioxane,Br,aryl,126.43563919961774,15.694342559735627,1.0702465196388258,0.062243966494902825,0.22424425139833937,32.68561713123113,0
Ru,tBu3P,KOH,DMF,I,aryl,96.40680333607554,2.7668244610827912,5.0201477358117765,0.8621493274149786,0.9532487250672488,24.363334841405894,0
Cu,tBu3P,NaOtBu,THF,Br,vinyl,100.93475421756219,12.638215838821814,6.833716829980409,0.5426781272914726,-0.20364443070586202,45.14772419389309,0
Pd,BINAP,NaOtBu,Toluene,OTf,aryl,126.31850876225708,14.042735989200965,3.6920315166451783,0.33873126040948986,0.5020006733565361,65.39120603435637,1
Pd,XPhos,K2CO3,THF,OTf,vinyl,71.91373513002961,17.880912366576624,3.335566927034188,0.22243615358672542,-0.5707829930404338,76.9905348155677,1
Pd,tBu3P,Cs2CO3,THF,Cl,vinyl,101.1240097005124,7.4311454236850825,8.55112514464244,0.36660316711255503,0.16322743963977238,28.82274503432827,0
Ni,PPh3,Cs2CO3,DMF,OTf,heteroaryl,63.23392563261623,12.309285791490824,6.07305521372147,0.044675207685452745,-0.8190355569241343,54.38570402256056,1
Cu,P(o-tol)3,K3PO4,Toluene,I,aryl,64.65824576278759,4.904918980243737,4.621986178138165,0.5305068116040808,0.8949848340265234,30.250386835054098,0
Ru,PPh3,KOH,Dioxane,Br,vinyl,114.85275149153574,18.108032027047514,8.666308914320389,0.7025461729438122,0.2721702889444677,33.81377773277735,0
Cu,SPhos,Cs2CO3,Dioxane,Br,vinyl,70.3246019860618,4.3436515565902285,9.28248661481589,0.024738907537883104,-0.7890654763886951,5.560300548726833,0
Fe,RuPhos,KOH,Toluene,I,heteroaryl,110.19560299190495,16.148068529475285,4.436005437460043,0.9380761914272074,0.5500936309664013,52.373077320547154,1
Ru,tBu3P,K2CO3,DMF,Br,heteroaryl,85.99501985659754,6.81696382226753,4.381975630333191,0.763269835600954,-0.04841360692759622,27.977130187857007,0
Ru,P(o-tol)3,NaOtBu,Toluene,OTf,vinyl,97.36639176479102,20.71717573314441,6.360339686652699,0.4319516471871968,0.8503241804583013,73.58079570094802,1
Cu,P(o-tol)3,NaOH,DMF,Cl,vinyl,92.4722710984899,10.499821476465678,2.161405561500895,0.508368668460704,-0.0808129545185241,38.12932714156067,0
Cu,BINAP,DBU,Toluene,OTf,vinyl,111.68051767389812,12.845634510460316,4.483421833279554,0.9092826811636352,-0.005504520875195595,58.47224525669454,1
Pd,XantPhos,Cs2CO3,Dioxane,OTf,aryl,89.13966256438917,13.805427112527436,2.7111285423932467,0.5166856560371106,0.7719115759221291,78.29920963940339,1
Pd,XantPhos,KOH,Dioxane,Br,heteroaryl,106.60514733226474,11.168732707222752,0.8984736620081487,0.719921452170455,-0.43803211743435244,23.072864361204694,0
Ru,P(o-tol)3,Et3N,Toluene,Br,vinyl,78.3923081023537,21.343807623475293,9.95854575253302,0.28985446907148904,0.9692973744671076,32.698560763027295,0
Ni,dppf,KOH,Toluene,Cl,vinyl,64.8295475129827,9.638671690973606,5.466944137694671,0.22839433808565202,0.32037626036272093,45.22210680826519,0
Ru,PCy3,DBU,Toluene,Cl,vinyl,127.09450412411164,8.250679881049532,9.418498643120097,0.6068225898856967,0.4903577984267973,21.11702604697888,0
Ni,BINAP,NaOtBu,Dioxane,Br,vinyl,101.94392493320663,11.792168603742482,1.8835662424809774,0.5535032333488666,0.9548964605323622,80.74019902767631,1
Fe,dppf,NaOtBu,THF,Cl,vinyl,107.14362946288483,19.861306288241543,3.0546578363815677,0.09185039964427189,-0.3285458643561643,68.35720947924331,1
Fe,SPhos,NaOH,Dioxane,OTf,aryl,83.78128937415204,21.96620514568334,3.6809358524512588,0.785518046729897,0.2516674004489188,83.83932444758985,1
Cu,P(o-tol)3,DBU,DMF,Cl,aryl,112.68476916166233,11.823611370874275,4.352324021563636,0.14582718419580798,-0.6853628120774595,56.984667411538474,1
Pd,JohnPhos,DBU,THF,I,vinyl,125.28905716674812,15.727172601894987,8.068100134791987,0.0032829202882154185,-0.09936079824927901,46.029242510523304,0
Fe,P(o-tol)3,K2CO3,Dioxane,I,heteroaryl,110.95398676003586,23.801303409140075,9.600823602211745,0.8002417430570047,0.06903484845940433,34.672929338220534,0
